USER,AGE,GENDER,COUNTRY,ENGLISH,EDUCATION,GLASSES,DODGYEYES,TOPIC,DIFF,VIS,TREL,SIZE,IMAGE,urel,mental,physical,temp,perf,effort,frust,time,viewdoc,viewtopic
26,20,female,British,5,ug,no-glasses,no,55,difficult,visual,1,lrg,Aug-19,2,5,5,5,100,5,5,3663,0,0
26,20,female,British,5,ug,no-glasses,no,55,difficult,visual,1,sml,Aug-76,2,5,5,5,100,5,5,2354,0,0
26,20,female,British,5,ug,no-glasses,no,55,difficult,visual,0,sml,21/21736,0,5,5,5,100,5,5,4410,0,0
26,20,female,British,5,ug,no-glasses,no,55,difficult,visual,0,med,38/38984,0,5,5,5,100,5,5,2623,0,0
26,20,female,British,5,ug,no-glasses,no,55,difficult,visual,1,med,10/10674,2,5,5,5,100,5,5,3350,0,0
26,20,female,British,5,ug,no-glasses,no,36,medium_hard,medium_visual,0,sml,Aug-52,0,5,5,5,100,5,5,7925,1,0
26,20,female,British,5,ug,no-glasses,no,36,medium_hard,medium_visual,1,sml,20/20641,2,5,5,5,100,5,5,5839,0,0
26,20,female,British,5,ug,no-glasses,no,36,medium_hard,medium_visual,0,med,26/26944,0,5,5,5,100,5,5,2557,0,0
26,20,female,British,5,ug,no-glasses,no,36,medium_hard,medium_visual,0,lrg,11/11365,0,5,5,5,100,5,5,2704,0,0
26,20,female,British,5,ug,no-glasses,no,36,medium_hard,medium_visual,1,lrg,Aug-85,2,5,5,5,100,5,5,2727,0,0
26,20,female,British,5,ug,no-glasses,no,36,medium_hard,medium_visual,1,med,14/14637,2,5,5,5,100,5,5,2441,0,0
26,20,female,British,5,ug,no-glasses,no,35,easy,visual,0,lrg,Apr-75,0,5,5,5,100,5,5,5401,1,0
26,20,female,British,5,ug,no-glasses,no,35,easy,visual,0,med,Sep-51,0,5,5,5,100,5,5,3450,0,0
26,20,female,British,5,ug,no-glasses,no,35,easy,visual,0,sml,30/30403,0,5,5,5,100,5,5,2886,0,0
26,20,female,British,5,ug,no-glasses,no,35,easy,visual,1,lrg,39/39515,2,5,5,5,100,5,5,2647,0,0
26,20,female,British,5,ug,no-glasses,no,35,easy,visual,1,sml,39/39184,0,5,5,5,100,5,5,5046,0,0
26,20,female,British,5,ug,no-glasses,no,35,easy,visual,1,med,12/12495,2,5,5,5,100,5,5,2434,0,0
26,20,female,British,5,ug,no-glasses,no,57,easy,semantic,0,med,40/40370,0,5,5,5,100,5,5,5985,1,0
26,20,female,British,5,ug,no-glasses,no,57,easy,semantic,1,med,38/38873,2,5,5,5,100,5,5,2242,0,0
26,20,female,British,5,ug,no-glasses,no,57,easy,semantic,1,sml,32/32624,2,5,5,5,100,5,5,2339,0,0
26,20,female,British,5,ug,no-glasses,no,57,easy,semantic,1,lrg,38/38874,2,5,5,5,100,5,5,2791,0,0
26,20,female,British,5,ug,no-glasses,no,57,easy,semantic,0,sml,30/30373,0,5,5,5,100,5,5,2839,0,0
26,20,female,British,5,ug,no-glasses,no,57,easy,semantic,0,lrg,40/40408,0,5,5,5,100,5,5,3392,0,0
26,20,female,British,5,ug,no-glasses,no,23,difficult,semantic,1,lrg,37/37533,2,5,5,5,80,5,5,10314,1,0
26,20,female,British,5,ug,no-glasses,no,23,difficult,semantic,0,lrg,31/31285,0,5,5,5,80,5,5,6015,0,0
26,20,female,British,5,ug,no-glasses,no,23,difficult,semantic,0,sml,21/21110,0,5,5,5,80,5,5,3097,0,0
26,20,female,British,5,ug,no-glasses,no,23,difficult,semantic,1,sml,37/37483,2,5,5,5,80,5,5,2506,0,0
26,20,female,British,5,ug,no-glasses,no,23,difficult,semantic,1,med,37/37488,2,5,5,5,80,5,5,2897,0,0
26,20,female,British,5,ug,no-glasses,no,23,difficult,semantic,0,med,21/21308,0,5,5,5,80,5,5,3007,0,0
26,20,female,British,5,ug,no-glasses,no,11,medium_hard,visual,0,lrg,Aug-00,0,5,5,5,90,5,5,5828,1,0
26,20,female,British,5,ug,no-glasses,no,11,medium_hard,visual,1,med,37/37201,2,5,5,5,90,5,5,3293,0,0
26,20,female,British,5,ug,no-glasses,no,11,medium_hard,visual,0,med,37/37980,0,5,5,5,90,5,5,2466,0,0
26,20,female,British,5,ug,no-glasses,no,11,medium_hard,visual,1,lrg,37/37394,2,5,5,5,90,5,5,2522,0,0
26,20,female,British,5,ug,no-glasses,no,11,medium_hard,visual,0,sml,37/37992,0,5,5,5,90,5,5,2872,0,0
26,20,female,British,5,ug,no-glasses,no,11,medium_hard,visual,1,sml,37/37250,2,5,5,5,90,5,5,2095,0,0
26,20,female,British,5,ug,no-glasses,no,13,medium_hard,semantic,1,sml,13/13291,0,5,5,5,85,5,5,6951,1,0
26,20,female,British,5,ug,no-glasses,no,13,medium_hard,semantic,1,med,15/15907,2,5,5,5,85,5,5,2736,0,0
26,20,female,British,5,ug,no-glasses,no,13,medium_hard,semantic,0,med,17/17166,0,5,5,5,85,5,5,2718,0,0
26,20,female,British,5,ug,no-glasses,no,13,medium_hard,semantic,1,lrg,Mar-60,2,5,5,5,85,5,5,10532,0,0
26,20,female,British,5,ug,no-glasses,no,13,medium_hard,semantic,0,sml,14/14453,0,5,5,5,85,5,5,3422,0,0
26,20,female,British,5,ug,no-glasses,no,13,medium_hard,semantic,0,lrg,18/18083,0,5,5,5,85,5,5,3307,0,0
27,25,female,china,2,pg,no-glasses,,14,difficult,visual,0,med,Jul-81,2,55,65,60,45,60,55,8869,1,0
27,25,female,china,2,pg,no-glasses,,14,difficult,visual,1,lrg,31/31625,2,55,65,60,45,60,55,6153,0,0
27,25,female,china,2,pg,no-glasses,,14,difficult,visual,1,sml,31/31514,2,55,65,60,45,60,55,2012,0,0
27,25,female,china,2,pg,no-glasses,,14,difficult,visual,1,med,31/31510,2,55,65,60,45,60,55,1455,0,0
27,25,female,china,2,pg,no-glasses,,14,difficult,visual,0,sml,31/31641,2,55,65,60,45,60,55,1602,0,0
27,25,female,china,2,pg,no-glasses,,14,difficult,visual,0,lrg,11/11950,0,55,65,60,45,60,55,3109,0,0
27,25,female,china,2,pg,no-glasses,,11,medium_hard,visual,0,sml,39/39703,0,55,50,60,50,45,55,6485,1,0
27,25,female,china,2,pg,no-glasses,,11,medium_hard,visual,0,lrg,31/31782,0,55,50,60,50,45,55,1945,0,0
27,25,female,china,2,pg,no-glasses,,11,medium_hard,visual,1,lrg,37/37220,0,55,50,60,50,45,55,2047,0,0
27,25,female,china,2,pg,no-glasses,,11,medium_hard,visual,1,sml,37/37305,2,55,50,60,50,45,55,2943,0,0
27,25,female,china,2,pg,no-glasses,,11,medium_hard,visual,0,med,32/32864,2,55,50,60,50,45,55,1988,0,0
27,25,female,china,2,pg,no-glasses,,11,medium_hard,visual,1,med,37/37227,2,55,50,60,50,45,55,1546,0,0
27,25,female,china,2,pg,no-glasses,,48,medium_hard,semantic,1,med,35/35983,0,50,55,50,50,50,60,5354,1,0
27,25,female,china,2,pg,no-glasses,,48,medium_hard,semantic,1,lrg,35/35884,0,50,55,50,50,50,60,2443,0,0
27,25,female,china,2,pg,no-glasses,,48,medium_hard,semantic,1,sml,35/35834,0,50,55,50,50,50,60,2218,0,0
27,25,female,china,2,pg,no-glasses,,48,medium_hard,semantic,0,sml,37/37425,0,50,55,50,50,50,60,1397,0,0
27,25,female,china,2,pg,no-glasses,,48,medium_hard,semantic,0,lrg,13/13290,2,50,55,50,50,50,60,1839,0,0
27,25,female,china,2,pg,no-glasses,,48,medium_hard,semantic,0,med,01/1158,0,50,55,50,50,50,60,12673,1,1
27,25,female,china,2,pg,no-glasses,,26,difficult,semantic,0,sml,24/24692,2,55,50,55,55,50,55,4549,1,0
27,25,female,china,2,pg,no-glasses,,26,difficult,semantic,0,lrg,37/37876,0,55,50,55,55,50,55,1945,0,0
27,25,female,china,2,pg,no-glasses,,26,difficult,semantic,1,lrg,26/26294,2,55,50,55,55,50,55,1846,0,0
27,25,female,china,2,pg,no-glasses,,26,difficult,semantic,0,med,11/11316,2,55,50,55,55,50,55,1997,0,0
27,25,female,china,2,pg,no-glasses,,26,difficult,semantic,1,sml,14/14717,2,55,50,55,55,50,55,1704,0,0
27,25,female,china,2,pg,no-glasses,,26,difficult,semantic,1,med,00/965,0,55,50,55,55,50,55,7721,1,1
27,25,female,china,2,pg,no-glasses,,39,very_difficult,medium_visual,1,med,12/12273,2,50,50,55,55,50,50,8483,3,2
27,25,female,china,2,pg,no-glasses,,39,very_difficult,medium_visual,0,med,32/32752,0,50,50,55,55,50,50,2366,0,0
27,25,female,china,2,pg,no-glasses,,39,very_difficult,medium_visual,1,sml,00/737,2,50,50,55,55,50,50,1578,0,0
27,25,female,china,2,pg,no-glasses,,39,very_difficult,medium_visual,1,lrg,10/10458,2,50,50,55,55,50,50,1698,0,0
27,25,female,china,2,pg,no-glasses,,39,very_difficult,medium_visual,0,sml,23/23043,0,50,50,55,55,50,50,1967,0,0
27,25,female,china,2,pg,no-glasses,,39,very_difficult,medium_visual,0,lrg,30/30390,0,50,50,55,55,50,50,2503,0,0
27,25,female,china,2,pg,no-glasses,,9,very_difficult,semantic,0,lrg,01/1037,2,50,55,55,50,50,55,5647,1,0
27,25,female,china,2,pg,no-glasses,,9,very_difficult,semantic,1,med,Jun-93,2,50,55,55,50,50,55,2540,0,0
27,25,female,china,2,pg,no-glasses,,9,very_difficult,semantic,0,med,17/17350,0,50,55,55,50,50,55,1894,0,0
27,25,female,china,2,pg,no-glasses,,9,very_difficult,semantic,1,lrg,10/10892,2,50,55,55,50,50,55,1643,0,0
27,25,female,china,2,pg,no-glasses,,9,very_difficult,semantic,1,sml,10/10789,0,50,55,55,50,50,55,2662,0,0
27,25,female,china,2,pg,no-glasses,,9,very_difficult,semantic,0,sml,Jun-57,0,50,55,55,50,50,55,1913,0,0
27,25,female,china,2,pg,no-glasses,,57,easy,semantic,1,med,32/32630,0,50,50,50,50,55,55,4243,1,0
27,25,female,china,2,pg,no-glasses,,57,easy,semantic,1,lrg,32/32634,2,50,50,50,50,55,55,2561,0,0
27,25,female,china,2,pg,no-glasses,,57,easy,semantic,0,med,10/10024,2,50,50,50,50,55,55,1174,0,0
27,25,female,china,2,pg,no-glasses,,57,easy,semantic,0,lrg,13/13037,0,50,50,50,50,55,55,1710,0,0
27,25,female,china,2,pg,no-glasses,,57,easy,semantic,1,sml,38/38874,2,50,50,50,50,55,55,1432,0,0
27,25,female,china,2,pg,no-glasses,,57,easy,semantic,0,sml,00/731,0,50,50,50,50,55,55,2007,0,0
27,25,female,china,2,pg,no-glasses,,6,medium_hard,medium_visual,1,lrg,37/37627,2,50,50,50,50,50,50,4240,1,0
27,25,female,china,2,pg,no-glasses,,6,medium_hard,medium_visual,1,sml,38/38012,2,50,50,50,50,50,50,1407,0,0
27,25,female,china,2,pg,no-glasses,,6,medium_hard,medium_visual,0,lrg,32/32083,0,50,50,50,50,50,50,2043,0,0
27,25,female,china,2,pg,no-glasses,,6,medium_hard,medium_visual,1,med,37/37589,2,50,50,50,50,50,50,2685,0,0
27,25,female,china,2,pg,no-glasses,,6,medium_hard,medium_visual,0,med,Jul-45,0,50,50,50,50,50,50,7771,0,0
27,25,female,china,2,pg,no-glasses,,6,medium_hard,medium_visual,0,sml,37/37895,0,50,50,50,50,50,50,1825,0,0
27,25,female,china,2,pg,no-glasses,,22,easy,visual,0,med,12/12143,0,55,55,55,50,50,55,2995,1,0
27,25,female,china,2,pg,no-glasses,,22,easy,visual,1,lrg,31/31735,2,55,55,55,50,50,55,1626,0,0
27,25,female,china,2,pg,no-glasses,,22,easy,visual,1,sml,31/31820,2,55,55,55,50,50,55,1587,0,0
27,25,female,china,2,pg,no-glasses,,22,easy,visual,0,sml,12/12225,0,55,55,55,50,50,55,1999,0,0
27,25,female,china,2,pg,no-glasses,,22,easy,visual,1,med,31/31738,2,55,55,55,50,50,55,3055,0,0
27,25,female,china,2,pg,no-glasses,,22,easy,visual,0,lrg,13/13588,0,55,55,55,50,50,55,1904,0,0
27,25,female,china,2,pg,no-glasses,,17,easy,medium_visual,1,lrg,20/20467,2,50,50,50,50,55,55,4399,1,0
27,25,female,china,2,pg,no-glasses,,17,easy,medium_visual,0,sml,01/1826,0,50,50,50,50,55,55,4754,0,0
27,25,female,china,2,pg,no-glasses,,17,easy,medium_visual,1,med,33/33457,0,50,50,50,50,55,55,1758,0,0
27,25,female,china,2,pg,no-glasses,,17,easy,medium_visual,1,sml,31/31172,0,50,50,50,50,55,55,1321,0,0
27,25,female,china,2,pg,no-glasses,,17,easy,medium_visual,0,lrg,39/39896,2,50,50,50,50,55,55,1777,0,0
27,25,female,china,2,pg,no-glasses,,17,easy,medium_visual,0,med,39/39998,2,50,50,50,50,55,55,1816,0,0
27,25,female,china,2,pg,no-glasses,,51,difficult,medium_visual,0,med,14/14559,0,55,55,55,50,55,55,3104,1,0
27,25,female,china,2,pg,no-glasses,,51,difficult,medium_visual,1,med,19/19720,2,55,55,55,50,55,55,1408,0,0
27,25,female,china,2,pg,no-glasses,,51,difficult,medium_visual,0,sml,10/10364,0,55,55,55,50,55,55,2280,0,0
27,25,female,china,2,pg,no-glasses,,51,difficult,medium_visual,1,lrg,19/19758,2,55,55,55,50,55,55,1522,0,0
27,25,female,china,2,pg,no-glasses,,51,difficult,medium_visual,1,sml,19/19759,2,55,55,55,50,55,55,1658,0,0
27,25,female,china,2,pg,no-glasses,,51,difficult,medium_visual,0,lrg,19/19685,2,55,55,55,50,55,55,2455,0,0
28,20,female,malaysian,3,ug,yes-glasses,,47,difficult,semantic,1,lrg,35/35971,2,35,45,35,65,25,10,17041,2,1
28,20,female,malaysian,3,ug,yes-glasses,,47,difficult,semantic,1,med,35/35979,0,35,45,35,65,25,10,5770,0,0
28,20,female,malaysian,3,ug,yes-glasses,,47,difficult,semantic,0,lrg,32/32578,0,35,45,35,65,25,10,2882,0,0
28,20,female,malaysian,3,ug,yes-glasses,,47,difficult,semantic,1,sml,35/35970,2,35,45,35,65,25,10,4773,0,0
28,20,female,malaysian,3,ug,yes-glasses,,47,difficult,semantic,0,med,Jul-35,0,35,45,35,65,25,10,3034,0,0
28,20,female,malaysian,3,ug,yes-glasses,,47,difficult,semantic,0,sml,24/24970,0,35,45,35,65,25,10,2402,0,0
28,20,female,malaysian,3,ug,yes-glasses,,25,medium_hard,medium_visual,0,lrg,Mar-41,0,40,30,35,55,15,10,7137,1,0
28,20,female,malaysian,3,ug,yes-glasses,,25,medium_hard,medium_visual,1,sml,26/26185,2,40,30,35,55,15,10,2763,0,0
28,20,female,malaysian,3,ug,yes-glasses,,25,medium_hard,medium_visual,0,med,Sep-96,0,40,30,35,55,15,10,2494,0,0
28,20,female,malaysian,3,ug,yes-glasses,,25,medium_hard,medium_visual,1,lrg,37/37592,2,40,30,35,55,15,10,2109,0,0
28,20,female,malaysian,3,ug,yes-glasses,,25,medium_hard,medium_visual,1,med,40/40548,0,40,30,35,55,15,10,6639,0,0
28,20,female,malaysian,3,ug,yes-glasses,,25,medium_hard,medium_visual,0,sml,38/38225,2,40,30,35,55,15,10,2002,0,0
28,20,female,malaysian,3,ug,yes-glasses,,39,very_difficult,medium_visual,1,sml,Sep-53,0,35,25,35,55,15,5,11711,1,0
28,20,female,malaysian,3,ug,yes-glasses,,39,very_difficult,medium_visual,0,sml,13/13284,0,35,25,35,55,15,5,3222,0,0
28,20,female,malaysian,3,ug,yes-glasses,,39,very_difficult,medium_visual,0,lrg,Jun-08,0,35,25,35,55,15,5,2674,0,0
28,20,female,malaysian,3,ug,yes-glasses,,39,very_difficult,medium_visual,1,lrg,10/10977,0,35,25,35,55,15,5,3231,0,0
28,20,female,malaysian,3,ug,yes-glasses,,39,very_difficult,medium_visual,0,med,14/14165,0,35,25,35,55,15,5,2066,0,0
28,20,female,malaysian,3,ug,yes-glasses,,39,very_difficult,medium_visual,1,med,00/737,2,35,25,35,55,15,5,1888,0,0
28,20,female,malaysian,3,ug,yes-glasses,,17,easy,medium_visual,0,med,18/18771,0,40,25,40,60,20,10,5730,1,0
28,20,female,malaysian,3,ug,yes-glasses,,17,easy,medium_visual,1,lrg,39/39623,2,40,25,40,60,20,10,2230,0,0
28,20,female,malaysian,3,ug,yes-glasses,,17,easy,medium_visual,1,med,33/33464,2,40,25,40,60,20,10,3129,0,0
28,20,female,malaysian,3,ug,yes-glasses,,17,easy,medium_visual,1,sml,10/10281,2,40,25,40,60,20,10,1900,0,0
28,20,female,malaysian,3,ug,yes-glasses,,17,easy,medium_visual,0,lrg,32/32863,0,40,25,40,60,20,10,2288,0,0
28,20,female,malaysian,3,ug,yes-glasses,,17,easy,medium_visual,0,sml,32/32871,0,40,25,40,60,20,10,2671,0,0
28,20,female,malaysian,3,ug,yes-glasses,,44,medium_hard,semantic,1,lrg,31/31883,2,65,35,40,65,30,15,8155,1,0
28,20,female,malaysian,3,ug,yes-glasses,,44,medium_hard,semantic,0,lrg,Feb-02,2,65,35,40,65,30,15,1492,0,0
28,20,female,malaysian,3,ug,yes-glasses,,44,medium_hard,semantic,1,med,39/39643,2,65,35,40,65,30,15,5741,0,0
28,20,female,malaysian,3,ug,yes-glasses,,44,medium_hard,semantic,0,sml,18/18204,0,65,35,40,65,30,15,2407,0,0
28,20,female,malaysian,3,ug,yes-glasses,,44,medium_hard,semantic,0,med,37/37640,0,65,35,40,65,30,15,2105,0,0
28,20,female,malaysian,3,ug,yes-glasses,,44,medium_hard,semantic,1,sml,39/39087,2,65,35,40,65,30,15,1816,0,0
28,20,female,malaysian,3,ug,yes-glasses,,22,easy,visual,0,med,22/22447,0,35,30,20,75,15,10,4237,1,0
28,20,female,malaysian,3,ug,yes-glasses,,22,easy,visual,1,lrg,31/31824,2,35,30,20,75,15,10,1861,0,0
28,20,female,malaysian,3,ug,yes-glasses,,22,easy,visual,0,sml,32/32721,0,35,30,20,75,15,10,2470,0,0
28,20,female,malaysian,3,ug,yes-glasses,,22,easy,visual,1,med,31/31716,2,35,30,20,75,15,10,2051,0,0
28,20,female,malaysian,3,ug,yes-glasses,,22,easy,visual,0,lrg,32/32832,0,35,30,20,75,15,10,1778,0,0
28,20,female,malaysian,3,ug,yes-glasses,,22,easy,visual,1,sml,31/31812,2,35,30,20,75,15,10,1611,0,0
28,20,female,malaysian,3,ug,yes-glasses,,9,very_difficult,semantic,0,sml,38/38979,0,60,35,25,80,15,10,11698,2,1
28,20,female,malaysian,3,ug,yes-glasses,,9,very_difficult,semantic,0,lrg,32/32860,0,60,35,25,80,15,10,1838,0,0
28,20,female,malaysian,3,ug,yes-glasses,,9,very_difficult,semantic,1,med,16/16354,2,60,35,25,80,15,10,1601,0,0
28,20,female,malaysian,3,ug,yes-glasses,,9,very_difficult,semantic,0,med,Apr-85,2,60,35,25,80,15,10,1243,0,0
28,20,female,malaysian,3,ug,yes-glasses,,9,very_difficult,semantic,1,sml,01/1271,0,60,35,25,80,15,10,3172,0,0
28,20,female,malaysian,3,ug,yes-glasses,,9,very_difficult,semantic,1,lrg,01/1158,2,60,35,25,80,15,10,3042,0,0
28,20,female,malaysian,3,ug,yes-glasses,,33,medium_hard,visual,1,med,32/32283,2,45,30,40,60,20,10,5330,1,0
28,20,female,malaysian,3,ug,yes-glasses,,33,medium_hard,visual,1,sml,32/32311,0,45,30,40,60,20,10,3140,0,0
28,20,female,malaysian,3,ug,yes-glasses,,33,medium_hard,visual,0,med,Jun-84,0,45,30,40,60,20,10,2230,0,0
28,20,female,malaysian,3,ug,yes-glasses,,33,medium_hard,visual,0,lrg,Mar-72,0,45,30,40,60,20,10,1829,0,0
28,20,female,malaysian,3,ug,yes-glasses,,33,medium_hard,visual,1,lrg,32/32330,2,45,30,40,60,20,10,2869,0,0
28,20,female,malaysian,3,ug,yes-glasses,,33,medium_hard,visual,0,sml,Apr-03,0,45,30,40,60,20,10,2333,0,0
28,20,female,malaysian,3,ug,yes-glasses,,14,difficult,visual,0,med,35/35714,0,50,30,40,75,5,5,4772,1,0
28,20,female,malaysian,3,ug,yes-glasses,,14,difficult,visual,1,sml,31/31621,2,50,30,40,75,5,5,5056,0,0
28,20,female,malaysian,3,ug,yes-glasses,,14,difficult,visual,0,sml,31/31033,0,50,30,40,75,5,5,1703,0,0
28,20,female,malaysian,3,ug,yes-glasses,,14,difficult,visual,1,lrg,31/31515,2,50,30,40,75,5,5,1791,0,0
28,20,female,malaysian,3,ug,yes-glasses,,14,difficult,visual,0,lrg,20/20269,0,50,30,40,75,5,5,2148,0,0
28,20,female,malaysian,3,ug,yes-glasses,,14,difficult,visual,1,med,32/32454,2,50,30,40,75,5,5,1491,0,0
28,20,female,malaysian,3,ug,yes-glasses,,51,difficult,medium_visual,1,lrg,19/19746,2,60,40,20,55,25,10,14918,1,0
28,20,female,malaysian,3,ug,yes-glasses,,51,difficult,medium_visual,0,med,31/31325,0,60,40,20,55,25,10,2866,0,0
28,20,female,malaysian,3,ug,yes-glasses,,51,difficult,medium_visual,1,sml,19/19768,2,60,40,20,55,25,10,1391,0,0
28,20,female,malaysian,3,ug,yes-glasses,,51,difficult,medium_visual,0,sml,15/15772,0,60,40,20,55,25,10,2414,0,0
28,20,female,malaysian,3,ug,yes-glasses,,51,difficult,medium_visual,1,med,19/19766,2,60,40,20,55,25,10,1961,0,0
28,20,female,malaysian,3,ug,yes-glasses,,51,difficult,medium_visual,0,lrg,21/21461,0,60,40,20,55,25,10,2493,0,0
28,20,female,malaysian,3,ug,yes-glasses,,57,easy,semantic,0,lrg,Mar-07,0,50,25,25,70,15,10,4140,1,0
28,20,female,malaysian,3,ug,yes-glasses,,57,easy,semantic,1,sml,38/38876,0,50,25,25,70,15,10,2414,0,0
28,20,female,malaysian,3,ug,yes-glasses,,57,easy,semantic,1,lrg,38/38872,0,50,25,25,70,15,10,2832,0,0
28,20,female,malaysian,3,ug,yes-glasses,,57,easy,semantic,1,med,38/38870,2,50,25,25,70,15,10,1872,0,0
28,20,female,malaysian,3,ug,yes-glasses,,57,easy,semantic,0,med,May-66,0,50,25,25,70,15,10,2672,0,0
28,20,female,malaysian,3,ug,yes-glasses,,57,easy,semantic,0,sml,17/17473,0,50,25,25,70,15,10,2393,0,0
29,56,female,British,5,ug,yes-glasses,,17,easy,medium_visual,0,lrg,37/37621,0,30,15,5,100,25,5,15486,1,0
29,56,female,British,5,ug,yes-glasses,,17,easy,medium_visual,0,sml,Apr-28,0,30,15,5,100,25,5,8975,0,0
29,56,female,British,5,ug,yes-glasses,,17,easy,medium_visual,1,lrg,17/17876,2,30,15,5,100,25,5,6029,0,0
29,56,female,British,5,ug,yes-glasses,,17,easy,medium_visual,1,sml,Mar-69,2,30,15,5,100,25,5,7522,0,0
29,56,female,British,5,ug,yes-glasses,,17,easy,medium_visual,1,med,17/17550,2,30,15,5,100,25,5,5313,0,0
29,56,female,British,5,ug,yes-glasses,,17,easy,medium_visual,0,med,25/25768,0,30,15,5,100,25,5,4601,0,0
29,56,female,British,5,ug,yes-glasses,,57,easy,semantic,1,med,38/38873,2,30,10,5,30,25,5,13973,1,0
29,56,female,British,5,ug,yes-glasses,,57,easy,semantic,0,med,Feb-19,0,30,10,5,30,25,5,8560,0,0
29,56,female,British,5,ug,yes-glasses,,57,easy,semantic,0,sml,39/39393,0,30,10,5,30,25,5,4549,0,0
29,56,female,British,5,ug,yes-glasses,,57,easy,semantic,1,sml,38/38871,2,30,10,5,30,25,5,4831,0,0
29,56,female,British,5,ug,yes-glasses,,57,easy,semantic,1,lrg,38/38872,2,30,10,5,30,25,5,6143,0,0
29,56,female,British,5,ug,yes-glasses,,57,easy,semantic,0,lrg,20/20146,0,30,10,5,30,25,5,11355,0,0
29,56,female,British,5,ug,yes-glasses,,23,difficult,semantic,0,med,23/23112,0,30,30,20,70,40,5,18516,1,0
29,56,female,British,5,ug,yes-glasses,,23,difficult,semantic,0,sml,19/19562,0,30,30,20,70,40,5,13724,0,0
29,56,female,British,5,ug,yes-glasses,,23,difficult,semantic,0,lrg,Mar-22,0,30,30,20,70,40,5,6562,0,0
29,56,female,British,5,ug,yes-glasses,,23,difficult,semantic,1,lrg,38/38013,2,30,30,20,70,40,5,4289,0,0
29,56,female,British,5,ug,yes-glasses,,23,difficult,semantic,1,med,38/38247,2,30,30,20,70,40,5,15835,0,0
29,56,female,British,5,ug,yes-glasses,,23,difficult,semantic,1,sml,38/38194,2,30,30,20,70,40,5,6107,0,0
29,56,female,British,5,ug,yes-glasses,,34,medium_hard,medium_visual,0,sml,30/30832,0,20,15,15,75,20,5,13059,1,0
29,56,female,British,5,ug,yes-glasses,,34,medium_hard,medium_visual,0,lrg,30/30921,2,20,15,15,75,20,5,9016,0,0
29,56,female,British,5,ug,yes-glasses,,34,medium_hard,medium_visual,1,med,Sep-31,2,20,15,15,75,20,5,8721,0,0
29,56,female,British,5,ug,yes-glasses,,34,medium_hard,medium_visual,1,sml,13/13672,2,20,15,15,75,20,5,5518,0,0
29,56,female,British,5,ug,yes-glasses,,34,medium_hard,medium_visual,1,lrg,Jul-70,2,20,15,15,75,20,5,3742,0,0
29,56,female,British,5,ug,yes-glasses,,34,medium_hard,medium_visual,0,med,10/10881,0,20,15,15,75,20,5,6418,0,0
29,56,female,British,5,ug,yes-glasses,,41,difficult,medium_visual,0,sml,Sep-01,0,20,20,20,80,15,5,14201,1,0
29,56,female,British,5,ug,yes-glasses,,41,difficult,medium_visual,1,lrg,22/22323,2,20,20,20,80,15,5,6529,0,0
29,56,female,British,5,ug,yes-glasses,,41,difficult,medium_visual,0,med,Mar-88,0,20,20,20,80,15,5,4259,0,0
29,56,female,British,5,ug,yes-glasses,,41,difficult,medium_visual,1,sml,13/13401,2,20,20,20,80,15,5,6147,0,0
29,56,female,British,5,ug,yes-glasses,,41,difficult,medium_visual,1,med,19/19615,2,20,20,20,80,15,5,11543,0,0
29,56,female,British,5,ug,yes-glasses,,41,difficult,medium_visual,0,lrg,Apr-16,0,20,20,20,80,15,5,7183,0,0
29,56,female,British,5,ug,yes-glasses,,30,medium_hard,semantic,1,med,26/26497,2,5,10,5,100,5,5,9500,1,0
29,56,female,British,5,ug,yes-glasses,,30,medium_hard,semantic,0,sml,19/19069,0,5,10,5,100,5,5,5057,0,0
29,56,female,British,5,ug,yes-glasses,,30,medium_hard,semantic,1,sml,12/12603,2,5,10,5,100,5,5,4428,0,0
29,56,female,British,5,ug,yes-glasses,,30,medium_hard,semantic,0,lrg,30/30710,0,5,10,5,100,5,5,5201,0,0
29,56,female,British,5,ug,yes-glasses,,30,medium_hard,semantic,0,med,21/21166,0,5,10,5,100,5,5,5702,0,0
29,56,female,British,5,ug,yes-glasses,,30,medium_hard,semantic,1,lrg,01/1389,2,5,10,5,100,5,5,5878,0,0
29,56,female,British,5,ug,yes-glasses,,35,easy,visual,0,sml,22/22228,0,5,10,5,100,5,5,8013,1,0
29,56,female,British,5,ug,yes-glasses,,35,easy,visual,1,sml,11/11269,2,5,10,5,100,5,5,6530,0,0
29,56,female,British,5,ug,yes-glasses,,35,easy,visual,0,med,30/30271,0,5,10,5,100,5,5,4180,0,0
29,56,female,British,5,ug,yes-glasses,,35,easy,visual,0,lrg,11/11896,0,5,10,5,100,5,5,4248,0,0
29,56,female,British,5,ug,yes-glasses,,35,easy,visual,1,lrg,Mar-60,2,5,10,5,100,5,5,3866,0,0
29,56,female,British,5,ug,yes-glasses,,35,easy,visual,1,med,Jul-95,2,5,10,5,100,5,5,5772,0,0
29,56,female,British,5,ug,yes-glasses,,39,very_difficult,medium_visual,1,sml,37/37899,0,20,10,5,75,25,5,9631,1,0
29,56,female,British,5,ug,yes-glasses,,39,very_difficult,medium_visual,1,lrg,Aug-74,2,20,10,5,75,25,5,8885,0,0
